y,fzone,punt,kick,gofor
1,1,0.039,0,0.961
1,2,0.799,0,0.201
1,3,1,0,0
1,4,1,0,0
2,1,0.022,0,0.978
2,2,0.78,0,0.22
2,3,1,0,0
2,4,1,0,0
3,1,0.0895,0,0.9105
3,2,0.9515,0,0.0485
3,3,1,0,0
3,4,1,0,0
4,1,0.0015,0,0.9985
4,2,0.523,0,0.477
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.8485,0,0.1515
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.0265,0.9735
6,3,0.022,0.0895,0.8885
6,4,0.75,0.1545,0.0955
7,1,0,0.2355,0.7645
7,2,0,0.9795,0.0205
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0195,0.9805
8,2,0,0.8705,0.1295
8,3,0,1,0
8,4,0,1,0
9,1,0,0.4675,0.5325
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0015,0.9985
10,2,0,0.5745,0.4255
10,3,0,0.9885,0.0115
10,4,0,0.9995,0.0005
