y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.006,0,0.994
1,3,0.553,0,0.447
1,4,0.9835,0,0.0165
2,1,0,0,1
2,2,0,0,1
2,3,0.1985,0,0.8015
2,4,0.972,0,0.028
3,1,0,0,1
3,2,0,0,1
3,3,0.283,0,0.717
3,4,0.9885,0,0.0115
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.419,0,0.581
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0325,0,0.9675
6,1,0,0.0555,0.9445
6,2,0,0.1205,0.8795
6,3,0,0.266,0.734
6,4,0,0.4455,0.5545
7,1,0,0.998,0.002
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.83,0.17
8,2,0,0.9995,0.0005
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8565,0.1435
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.006,0.994
10,2,0,0.6905,0.3095
10,3,0,0.9975,0.0025
10,4,0,1,0
