y,fzone,punt,kick,gofor
1,1,0.0105,0,0.9895
1,2,0.676,0,0.324
1,3,1,0,0
1,4,1,0,0
2,1,0.0205,0,0.9795
2,2,0.8185,0,0.1815
2,3,1,0,0
2,4,1,0,0
3,1,0.202,0,0.798
3,2,0.994,0,0.006
3,3,1,0,0
3,4,1,0,0
4,1,0.0275,0,0.9725
4,2,0.9265,0,0.0735
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.115,0,0.885
5,3,0.997,0,0.003
5,4,1,0,0
6,1,0,0.007,0.993
6,2,0,0.0195,0.9805
6,3,0.3735,0.0605,0.566
6,4,0.9265,0.071,0.0025
7,1,0,0.0595,0.9405
7,2,0,0.897,0.103
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0045,0.9955
8,2,0,0.7235,0.2765
8,3,0,1,0
8,4,0,1,0
9,1,0,0.492,0.508
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0105,0.9895
10,2,0,0.7675,0.2325
10,3,0,0.9975,0.0025
10,4,0,1,0
