y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.001,0,0.999
1,3,0.641,0,0.359
1,4,0.9965,0,0.0035
2,1,0,0,1
2,2,0.014,0,0.986
2,3,0.9075,0,0.0925
2,4,1,0,0
3,1,0,0,1
3,2,0.072,0,0.928
3,3,0.9925,0,0.0075
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.7465,0,0.2535
4,4,0.9995,0,0.0005
5,1,0,0,1
5,2,0,0,1
5,3,0.0145,0,0.9855
5,4,0.8395,0,0.1605
6,1,0,0.006,0.994
6,2,0,0.0155,0.9845
6,3,0,0.05,0.95
6,4,0.084,0.1495,0.7665
7,1,0,0,1
7,2,0,0.093,0.907
7,3,0,0.964,0.036
7,4,0,0.9995,0.0005
8,1,0,0,1
8,2,0,0,1
8,3,0,0.553,0.447
8,4,0,0.9965,0.0035
9,1,0,0.0005,0.9995
9,2,0,0.346,0.654
9,3,0,0.948,0.052
9,4,0,0.993,0.007
10,1,0,0,1
10,2,0,0.002,0.998
10,3,0,0.498,0.502
10,4,0,0.9115,0.0885
