y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.266,0,0.734
1,3,0.9925,0,0.0075
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2385,0,0.7615
2,3,0.998,0,0.002
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.4715,0,0.5285
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0035,0,0.9965
4,3,0.938,0,0.062
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0685,0,0.9315
5,4,0.947,0,0.053
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.0835,0.9165
6,4,0.1415,0.21,0.6485
7,1,0,0.031,0.969
7,2,0,0.8095,0.1905
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0815,0.9185
8,3,0,0.9935,0.0065
8,4,0,1,0
9,1,0,0.021,0.979
9,2,0,0.8565,0.1435
9,3,0,0.998,0.002
9,4,0,1,0
10,1,0,0,1
10,2,0,0.038,0.962
10,3,0,0.8165,0.1835
10,4,0,0.98,0.02
