y,fzone,punt,kick,gofor
1,1,0.003,0,0.997
1,2,0.165,0,0.835
1,3,0.967,0,0.033
1,4,0.996,0,0.004
2,1,0.0015,0,0.9985
2,2,0.13,0,0.87
2,3,0.987,0,0.013
2,4,1,0,0
3,1,0,0,1
3,2,0.282,0,0.718
3,3,0.997,0,0.003
3,4,1,0,0
4,1,0,0,1
4,2,0.002,0,0.998
4,3,0.7635,0,0.2365
4,4,0.9995,0,0.0005
5,1,0,0,1
5,2,0,0,1
5,3,0.016,0,0.984
5,4,0.8115,0,0.1885
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.082,0.918
6,4,0.0655,0.2135,0.721
7,1,0,0.0115,0.9885
7,2,0,0.685,0.315
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.013,0.987
8,3,0,0.9555,0.0445
8,4,0,1,0
9,1,0,0.002,0.998
9,2,0,0.6525,0.3475
9,3,0,0.991,0.009
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.004,0.996
10,3,0,0.6535,0.3465
10,4,0,0.959,0.041
